date,text,type,username,tweet,state,road_closure,modified_text,location
2019-07-31 03:56:18,updated  crash in duval on i-295 w south at exit 16 103rd st left lane blocked  last updated at 11 55 59pm   ,official,fl511_northeast,Updated  Crash in Duval on I-295 W south at Exit 16 103rd St left lane blocked  Last updated at 11 55 59PM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 West South At Exit 16 103Rd St Left Lane Blocked  Last Updated At 11 55 59Pm   ,"{'Interstate 295 West South', 'Exit 16', 'St Left Lane'}"
2019-07-31 03:39:08,new  planned construction in duval on i-295 w south before duval rd right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 W south before Duval Rd right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 West South Before Duval Rd Right Lane Blocked  Last Updated At    ,"{'Interstate 295 West South', 'Duval Rd'}"
2019-07-31 03:35:37,updated  crash in duval on i-295 w south at exit 16 103rd st left lane blocked  last updated at 11 33 17pm   ,official,fl511_northeast,Updated  Crash in Duval on I-295 W south at Exit 16 103rd St left lane blocked  Last updated at 11 33 17PM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 West South At Exit 16 103Rd St Left Lane Blocked  Last Updated At 11 33 17Pm   ,"{'Interstate 295 West South', 'Exit 16', 'St Left Lane'}"
2019-07-31 03:27:11,updated  planned construction in duval on i-95 north beyond atlantic blvd 2 right lanes blocked  last updated at    ,official,fl511_northeast,Updated  Planned construction in Duval on I-95 north beyond Atlantic Blvd 2 right lanes blocked  Last updated at    ,Florida,1,At Updated  Planned Construction At Duval At Interstate 95 North Beyond Atlantic Blvd 2 Right Lanes Blocked  Last Updated At    ,"{'Interstate', 'North Beyond'}"
2019-07-31 03:20:27,new  planned construction in duval on i-95 north beyond atlantic blvd right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-95 north beyond Atlantic Blvd right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 95 North Beyond Atlantic Blvd Right Lane Blocked  Last Updated At    ,"{'Interstate', 'North Beyond'}"
2019-07-31 03:20:15,jacksonville  all lanes of butler blvd eastbound and westbound at i-295 are closed due to construction  use    ,official,fl511_northeast,Jacksonville  All lanes of Butler Blvd eastbound and westbound at I-295 are closed due to construction  Use    ,Florida,1,At Jacksonville  All Lanes Of Butler Blvd Eastbound And Westbound At Interstate 295 Are Closed Due To Construction  Use    ,"{'Jacksonville', 'Interstate 295 Are Closed'}"
2019-07-31 03:10:08,new  planned construction in duval on sr-202   butler blvd west at i-295 e all lanes blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on SR-202   Butler Blvd west at I-295 E all lanes blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Sr-202   Butler Blvd West At Interstate 295 East All Lanes Blocked  Last Updated At    ,"{'Interstate 295 East', 'Blvd West'}"
2019-07-31 03:04:29,updated  crash in duval on i-295 w south at exit 16 103rd st left lane blocked  last updated at 11 03 37pm   ,official,fl511_northeast,Updated  Crash in Duval on I-295 W south at Exit 16 103rd St left lane blocked  Last updated at 11 03 37PM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 West South At Exit 16 103Rd St Left Lane Blocked  Last Updated At 11 03 37Pm   ,"{'Interstate 295 West South', 'Exit 16', 'St Left Lane'}"
2019-07-31 03:04:29,new  planned construction in duval on i-295 e north ramp to exit 53 butler all lanes blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 E north ramp to Exit 53 Butler all lanes blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 East North Ramp To Exit 53 Butler All Lanes Blocked  Last Updated At    ,{'Interstate 295 East North Ramp To Exit 53'}
2019-07-31 03:02:49,new  planned construction in duval on i-295 w north before normandy blvd right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 W north before Normandy Blvd right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 West North Before Normandy Blvd Right Lane Blocked  Last Updated At    ,"{'West North', 'Interstate', 'Normandy Blvd'}"
2019-07-31 02:51:09,new  crash in duval on i-295 w south at exit 16 103rd st left lane blocked  last updated at 10 50 41pm  #fl511  ,official,fl511_northeast,New  Crash in Duval on I-295 W south at Exit 16 103rd St left lane blocked  Last updated at 10 50 41PM  #fl511  ,Florida,1,At New  Crash At Duval At Interstate 295 West South At Exit 16 103Rd St Left Lane Blocked  Last Updated At 10 50 41Pm  #Fl511  ,"{'Interstate 295 West South', 'Exit 16', 'St Left Lane', 'New  Crash At Duval'}"
2019-07-31 02:45:09,new  planned construction in duval on sr-202   butler blvd east ramp from gate pkwy on-ramp closed  last updated    ,official,fl511_northeast,New  Planned construction in Duval on SR-202   Butler Blvd east ramp from Gate Pkwy on-ramp closed  Last updated    ,Florida,1,At New  Planned Construction At Duval At Sr-202   Butler Blvd East Ramp From Gate Pkwy On-Ramp Closed  Last Updated    ,{'Blvd East Ramp From Gate'}
2019-07-31 02:25:07,new  planned construction in duval on i-295 e south beyond n main st us-17 right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 E south beyond N Main St US-17 right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 East South Beyond Northmain St Us-17 Right Lane Blocked  Last Updated At    ,{'Interstate 295 East South'}
2019-07-31 02:23:13,new  planned construction in alachua on i-75 south ramp to exit 384 sr-24 off-ramp left lanes blocked  last    ,official,fl511_northeast,New  Planned construction in Alachua on I-75 south ramp to Exit 384 SR-24 off-ramp left lanes blocked  Last    ,Florida,1,At New  Planned Construction At Alachua At Interstate 75 South Ramp To Exit 384 Sr-24 Off-Ramp Left Lanes Blocked  Last    ,{'Interstate 75 South Ramp To Exit 384'}
2019-07-31 02:20:12,updated  planned construction in alachua on sr-24   archer rd east at i-75 2 right lanes blocked  last updated    ,official,fl511_northeast,Updated  Planned construction in Alachua on SR-24   Archer Rd east at I-75 2 right lanes blocked  Last updated    ,Florida,1,At Updated  Planned Construction At Alachua At Sr-24   Archer Rd East At Interstate 75 2 Right Lanes Blocked  Last Updated    ,{'Interstate 75 2'}
2019-07-31 02:16:27,updated  planned construction in columbia on i-10 west ramp to exit 296 i-75 right lane blocked  last updated at    ,official,fl511_northeast,Updated  Planned construction in Columbia on I-10 west ramp to Exit 296 I-75 right lane blocked  Last updated at    ,Florida,1,At Updated  Planned Construction At Columbia At Interstate 10 West Ramp To Exit 296 Interstate 75 Right Lane Blocked  Last Updated At    ,{'Interstate 10 West Ramp To Exit 296 Interstate 75 Right Lane'}
2019-07-31 02:16:27,new  planned construction in duval on sr-21   blanding blvd south at argyle forest blvd left lane blocked  last    ,official,fl511_northeast,New  Planned construction in Duval on SR-21   Blanding Blvd south at Argyle Forest Blvd left lane blocked  Last    ,Florida,1,At New  Planned Construction At Duval At Sr-21   Blanding Blvd South At Argyle Forest Blvd Left Lane Blocked  Last    ,{'Argyle Forest Blvd'}
2019-07-31 02:15:20,updated  planned construction in columbia on i-75 north at exit 435 i-10 2 left lanes blocked  last updated at    ,official,fl511_northeast,Updated  Planned construction in Columbia on I-75 north at Exit 435 I-10 2 left lanes blocked  Last updated at    ,Florida,1,At Updated  Planned Construction At Columbia At Interstate 75 North At Exit 435 Interstate 10 2 Left Lanes Blocked  Last Updated At    ,"{'Interstate 10 2 Left Lanes Blocked', 'Interstate 75 North At Exit'}"
2019-07-31 02:15:19,updated  planned construction in columbia on i-75 south at exit 435 i-10 2 left lanes blocked  last updated at    ,official,fl511_northeast,Updated  Planned construction in Columbia on I-75 south at Exit 435 I-10 2 left lanes blocked  Last updated at    ,Florida,1,At Updated  Planned Construction At Columbia At Interstate 75 South At Exit 435 Interstate 10 2 Left Lanes Blocked  Last Updated At    ,"{'Exit 435', 'Interstate 10 2 Left Lanes Blocked', 'Interstate 75 South'}"
2019-07-31 02:14:10,new  planned construction in duval on i-295 e south ramp to exit 53 butler off-ramp closed  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 E south ramp to Exit 53 Butler off-ramp closed  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 East South Ramp To Exit 53 Butler Off-Ramp Closed  Last Updated At    ,{'Interstate 295 East South Ramp'}
2019-07-31 01:47:28,updated  planned construction in alachua on sr-24   archer rd east at i-75 right lane blocked  last updated at    ,official,fl511_northeast,Updated  Planned construction in Alachua on SR-24   Archer Rd east at I-75 right lane blocked  Last updated at    ,Florida,1,At Updated  Planned Construction At Alachua At Sr-24   Archer Rd East At Interstate 75 Right Lane Blocked  Last Updated At    ,{'Interstate 75'}
2019-07-31 01:36:15,updated  planned construction in duval on i-10 east before cassat left lane blocked  last updated at 09 35 15pm   ,official,fl511_northeast,Updated  Planned construction in Duval on I-10 east before Cassat left lane blocked  Last updated at 09 35 15PM   ,Florida,1,At Updated  Planned Construction At Duval At Interstate 10 East Before Cassat Left Lane Blocked  Last Updated At 09 35 15Pm   ,"{'Interstate', ' Last'}"
2019-07-31 01:35:37,updated  planned construction in duval on i-295 e north beyond alta dr right lane blocked  last updated at    ,official,fl511_northeast,Updated  Planned construction in Duval on I-295 E north beyond Alta Dr right lane blocked  Last updated at    ,Florida,1,At Updated  Planned Construction At Duval At Interstate 295 East North Beyond Alta Dr Right Lane Blocked  Last Updated At    ,{'Interstate 295 East North'}
2019-07-31 01:35:37,updated  crash in duval on i-295 e north at exit 40 alta dr 2 left lanes blocked  content provided by waze  last    ,official,fl511_northeast,Updated  Crash in Duval on I-295 E north at Exit 40 Alta Dr 2 left lanes blocked  Content provided by Waze  Last    ,Florida,1,At Updated  Crash At Duval At Interstate 295 East North At Exit 40 Alta Dr 2 Left Lanes Blocked  Content Provided By Waze  Last    ,"{'East North', 'Interstate'}"
2019-07-31 01:23:13,new  planned construction in duval on i-10 east at exit 357 lane ave left lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-10 east at Exit 357 Lane Ave left lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 10 East At Exit 357 Lane Ave Left Lane Blocked  Last Updated At    ,"{'Exit 357', 'Interstate'}"
2019-07-31 01:17:59,new  planned construction in duval on i-295 w north at exit 33 duval rd right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 W north at Exit 33 Duval Rd right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 West North At Exit 33 Duval Rd Right Lane Blocked  Last Updated At    ,"{'Exit 33', 'Interstate 295 West North'}"
2019-07-31 01:09:09,new  planned construction in duval on i-295 e north at exit 40 alta dr right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 E north at Exit 40 Alta Dr right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 East North At Exit 40 Alta Dr Right Lane Blocked  Last Updated At    ,"{'East North', 'Interstate'}"
2019-07-31 01:07:10,new  planned construction in duval on i-295 w south at exit 10 us-17 right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 W south at Exit 10 US-17 right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 West South At Exit 10 Us-17 Right Lane Blocked  Last Updated At    ,"{'Interstate 295 West South', 'Exit 10'}"
2019-07-31 00:49:13,new  planned construction in duval on us-90   beach blvd east at forest blvd left lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on US-90   Beach Blvd east at Forest Blvd left lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Us-90   Beach Blvd East At Forest Blvd Left Lane Blocked  Last Updated At    ,"{'  Beach Blvd East', 'Forest Blvd Left Lane'}"
2019-07-31 00:39:11,new  planned construction in clay on sr-21   blanding blvd north at wells rd 2 left lanes blocked  last updated    ,official,fl511_northeast,New  Planned construction in Clay on SR-21   Blanding Blvd north at Wells Rd 2 left lanes blocked  Last updated    ,Florida,1,At New  Planned Construction At Clay At Sr-21   Blanding Blvd North At Wells Rd 2 Left Lanes Blocked  Last Updated    ,
2019-07-30 23:18:14,updated  multi-vehicle crash in duval on i-295 w north at exit 5 san jose left lane blocked  last updated at    ,official,fl511_northeast,Updated  Multi-vehicle crash in Duval on I-295 W north at Exit 5 San Jose left lane blocked  Last updated at    ,Florida,1,At Updated  Multi-Vehicle Crash At Duval At Interstate 295 West North At Exit 5 San Jose Left Lane Blocked  Last Updated At    ,"{'Exit 5', 'Interstate 295 West North'}"
2019-07-30 22:41:24,updated  traffic congestion in duval on i-295 w north from beyond i-95 to at exit 5 san jose  last updated at    ,official,fl511_northeast,Updated  Traffic congestion in Duval on I-295 W north from beyond I-95 to at Exit 5 San Jose  Last updated at    ,Florida,1,At Updated  Traffic Congestion At Duval At Interstate 295 West North From Beyond Interstate 95 To At Exit 5 San Jose  Last Updated At    ,"{'Exit 5 San Jose', 'Interstate 95', 'Interstate 295 West North'}"
2019-07-30 22:17:10,new  traffic congestion in duval on i-295 w north at exit 5 san jose and traffic backed up until beyond i-95     ,official,fl511_northeast,New  Traffic congestion in Duval on I-295 W north at Exit 5 San Jose and traffic backed up until beyond I-95     ,Florida,1,At New  Traffic Congestion At Duval At Interstate 295 West North At Exit 5 San Jose And Traffic Backed Up Until Beyond Interstate 95     ,"{'Exit 5 San Jose', 'Interstate 295 West North'}"
2019-07-30 22:16:12,new  crash in duval on i-295 w north at exit 5 san jose left lane blocked  last updated at 06 15 56pm  #fl511  ,official,fl511_northeast,New  Crash in Duval on I-295 W north at Exit 5 San Jose left lane blocked  Last updated at 06 15 56PM  #fl511  ,Florida,1,At New  Crash At Duval At Interstate 295 West North At Exit 5 San Jose Left Lane Blocked  Last Updated At 06 15 56Pm  #Fl511  ,"{'56Pm', 'West North', 'New  Crash At Duval', 'Exit 5', 'Interstate'}"
2019-07-30 22:03:15,new  disabled vehicle in duval on i-295 e north at dames point right lane blocked  content provided by waze     ,official,fl511_northeast,New  Disabled vehicle in Duval on I-295 E north at Dames Point right lane blocked  Content provided by Waze     ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 East North At Dames Point Right Lane Blocked  Content Provided By Waze     ,"{'Dames Point', 'Interstate 295 East North'}"
2019-07-30 21:51:16,updated  crash in duval on i-95 south at exit 347 emerson right lane blocked  last updated at 05 45 57pm   ,official,fl511_northeast,Updated  Crash in Duval on I-95 south at Exit 347 Emerson right lane blocked  Last updated at 05 45 57PM   ,Florida,1,At Updated  Crash At Duval At Interstate 95 South At Exit 347 Emerson Right Lane Blocked  Last Updated At 05 45 57Pm   ,"{'Interstate 95 South', 'Exit 347 Emerson Right Lane'}"
2019-07-30 20:55:05,updated  disabled vehicle in nassau on i-10 west at mm 340 right lane blocked  last updated at 04 54 06pm   ,official,fl511_northeast,Updated  Disabled vehicle in Nassau on I-10 west at MM 340 right lane blocked  Last updated at 04 54 06PM   ,Florida,1,At Updated  Disabled Vehicle At Nassau At Interstate 10 West At Mm 340 Right Lane Blocked  Last Updated At 04 54 06Pm   ,"{'Interstate 10 West', 'Mm 340'}"
2019-07-30 20:54:07,updated  disabled vehicle in nassau on i-10 west at mm 340 right lane blocked  last updated at 04 53 50pm   ,official,fl511_northeast,Updated  Disabled vehicle in Nassau on I-10 west at MM 340 right lane blocked  Last updated at 04 53 50PM   ,Florida,1,At Updated  Disabled Vehicle At Nassau At Interstate 10 West At Mm 340 Right Lane Blocked  Last Updated At 04 53 50Pm   ,"{'Interstate 10 West', 'Mm 340'}"
2019-07-30 20:49:15,updated  disabled vehicle in nassau on i-10 west at mm 340 right lane blocked  last updated at 04 48 22pm   ,official,fl511_northeast,Updated  Disabled vehicle in Nassau on I-10 west at MM 340 right lane blocked  Last updated at 04 48 22PM   ,Florida,1,At Updated  Disabled Vehicle At Nassau At Interstate 10 West At Mm 340 Right Lane Blocked  Last Updated At 04 48 22Pm   ,"{'Interstate 10 West', 'Mm 340'}"
2019-07-30 20:19:10,new  draw bridge in up position in duval on main street bridge north at st johns river all lanes blocked  last    ,official,fl511_northeast,New  Draw bridge in up position in Duval on Main Street Bridge north at St Johns River all lanes blocked  Last    ,Florida,1,At New  Draw Bridge At Up Position At Duval At Main Street Bridge North At St Johns River All Lanes Blocked  Last    ,"{'St Johns River', 'Main Street Bridge'}"
2019-07-30 20:19:10,new  draw bridge in up position in duval on main street bridge south at st johns river all lanes blocked  last    ,official,fl511_northeast,New  Draw bridge in up position in Duval on Main Street Bridge south at St Johns River all lanes blocked  Last    ,Florida,1,At New  Draw Bridge At Up Position At Duval At Main Street Bridge South At St Johns River All Lanes Blocked  Last    ,"{'Main Street', 'St Johns River'}"
2019-07-30 20:02:11,new  disabled vehicle in nassau on i-10 west at mm 340 right lane blocked  last updated at 04 00 13pm  #fl511  ,official,fl511_northeast,New  Disabled vehicle in Nassau on I-10 west at MM 340 right lane blocked  Last updated at 04 00 13PM  #fl511  ,Florida,1,At New  Disabled Vehicle At Nassau At Interstate 10 West At Mm 340 Right Lane Blocked  Last Updated At 04 00 13Pm  #Fl511  ,"{'Interstate 10 West', 'Mm 340'}"
2019-07-30 19:40:22,st  augustine  due to a crash all lanes are blocked on a1a at village dr  use caution in the area and seek an    ,official,fl511_northeast,St  Augustine  Due to a crash all lanes are blocked on A1A at Village Dr  Use caution in the area and seek an    ,Florida,1,At St  Augustine  Due To A Crash All Lanes Are Blocked At A1A At Village Dr  Use Caution At The Area And Seek An    ,"{'Village Dr  Use Caution', 'The Area'}"
2019-07-30 17:16:12,updated  crash in duval on i-95 north ramp to exit 333 sr-9b off-ramp closed  last updated at 01 15 40pm   ,official,fl511_northeast,Updated  Crash in Duval on I-95 north ramp to Exit 333 SR-9B off-ramp closed  Last updated at 01 15 40PM   ,Florida,1,At Updated  Crash At Duval At Interstate 95 North Ramp To Exit 333 Sr-9B Off-Ramp Closed  Last Updated At 01 15 40Pm   ,{'Interstate 95 North Ramp To Exit 333'}
2019-07-30 17:01:12,new  draw bridge in up position in duval on main street bridge south at st johns river all lanes blocked  last    ,official,fl511_northeast,New  Draw bridge in up position in Duval on Main Street Bridge south at St Johns River all lanes blocked  Last    ,Florida,1,At New  Draw Bridge At Up Position At Duval At Main Street Bridge South At St Johns River All Lanes Blocked  Last    ,"{'Main Street', 'St Johns River'}"
2019-07-30 17:01:12,new  draw bridge in up position in duval on main street bridge north at st johns river all lanes blocked  last    ,official,fl511_northeast,New  Draw bridge in up position in Duval on Main Street Bridge north at St Johns River all lanes blocked  Last    ,Florida,1,At New  Draw Bridge At Up Position At Duval At Main Street Bridge North At St Johns River All Lanes Blocked  Last    ,"{'St Johns River', 'Main Street Bridge'}"
2019-07-30 16:08:22,updated  crash in duval on i-95 north ramp to exit 333 sr-9b off-ramp closed  last updated at 12 07 34pm   ,official,fl511_northeast,Updated  Crash in Duval on I-95 north ramp to Exit 333 SR-9B off-ramp closed  Last updated at 12 07 34PM   ,Florida,1,At Updated  Crash At Duval At Interstate 95 North Ramp To Exit 333 Sr-9B Off-Ramp Closed  Last Updated At 12 07 34Pm   ,{'Interstate 95 North Ramp To Exit 333'}
2019-07-30 15:57:06,new  crash in duval on i-95 north ramp to exit 333 sr-9b off-ramp closed  last updated at 11 56 58am  #fl511  ,official,fl511_northeast,New  Crash in Duval on I-95 north ramp to Exit 333 SR-9B off-ramp closed  Last updated at 11 56 58AM  #fl511  ,Florida,1,At New  Crash At Duval At Interstate 95 North Ramp To Exit 333 Sr-9B Off-Ramp Closed  Last Updated At 11 56 58Am  #Fl511  ,"{'Interstate 95 North Ramp To Exit 333', 'New  Crash At Duval'}"
2019-07-30 14:27:55,crews are responding along with st john’s county units to a traffic accident on i95 northbound north of 9b    e62 i…  ,official,JFRDJAX,Crews are responding along with St John’s County units to a traffic accident on I95 northbound north of 9B    E62 i…  ,Florida,1,At Crews Are Responding Along With St John’S County Units To A Traffic Accident At I95 Northbound North Of 9B    E62 I…  ,{'I95 Northbound North Of 9B'}
2019-07-30 12:56:12,updated  crash in duval on mathews bridge west at st johns river left lane blocked  last updated at 08 55 06am   ,official,fl511_northeast,Updated  Crash in Duval on Mathews Bridge west at St Johns River left lane blocked  Last updated at 08 55 06AM   ,Florida,1,At Updated  Crash At Duval At Mathews Bridge West At St Johns River Left Lane Blocked  Last Updated At 08 55 06Am   ,"{'Mathews Bridge West', 'St Johns River'}"
2019-07-30 12:43:13,updated  multi-vehicle crash in duval on i-295 w south ramp to exit 61 i-95 off-ramp left lane blocked  last    ,official,fl511_northeast,Updated  Multi-vehicle crash in Duval on I-295 W south ramp to Exit 61 I-95 off-ramp left lane blocked  Last    ,Florida,1,At Updated  Multi-Vehicle Crash At Duval At Interstate 295 West South Ramp To Exit 61 Interstate 95 Off-Ramp Left Lane Blocked  Last    ,"{'Interstate 95', 'Interstate 295 West South Ramp To Exit 61'}"
2019-07-30 12:42:18,new  planned construction in clay on sr-21   blanding blvd south at cr-220 right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Clay on SR-21   Blanding Blvd south at CR-220 right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Clay At Sr-21   Blanding Blvd South At Cr-220 Right Lane Blocked  Last Updated At    ,
2019-07-30 12:38:51,new  draw bridge in up position in duval on main street bridge south at st johns river all lanes blocked  last    ,official,fl511_northeast,New  Draw bridge in up position in Duval on Main Street Bridge south at St Johns River all lanes blocked  Last    ,Florida,1,At New  Draw Bridge At Up Position At Duval At Main Street Bridge South At St Johns River All Lanes Blocked  Last    ,"{'Main Street', 'St Johns River'}"
2019-07-30 12:38:51,new  draw bridge in up position in duval on main street bridge north at st johns river all lanes blocked  last    ,official,fl511_northeast,New  Draw bridge in up position in Duval on Main Street Bridge north at St Johns River all lanes blocked  Last    ,Florida,1,At New  Draw Bridge At Up Position At Duval At Main Street Bridge North At St Johns River All Lanes Blocked  Last    ,"{'St Johns River', 'Main Street Bridge'}"
2019-07-30 12:35:31,835a- big 3 travel times   delays linger on i 10 #anjtraffic  actionnewsjax  ,official,ActionTraffic,835a- BIG 3 travel times   delays linger on I 10 #ANJTraffic  ActionNewsJax  ,Florida,1,At 835A- Big 3 Travel Times   Delays Linger At I 10 #Anjtraffic  Actionnewsjax  ,
2019-07-30 12:23:37,updated  crash in duval on i-295 w south ramp to exit 61 i-95 off-ramp left lane blocked  last updated at    ,official,fl511_northeast,Updated  Crash in Duval on I-295 W south ramp to Exit 61 I-95 off-ramp left lane blocked  Last updated at    ,Florida,1,At Updated  Crash At Duval At Interstate 295 West South Ramp To Exit 61 Interstate 95 Off-Ramp Left Lane Blocked  Last Updated At    ,"{'Interstate 95', 'Interstate 295 West South Ramp To Exit 61'}"
2019-07-30 12:17:11,updated  crash in duval on mathews bridge west at st johns river left lane blocked  last updated at 08 16 59am   ,official,fl511_northeast,Updated  Crash in Duval on Mathews Bridge west at St Johns River left lane blocked  Last updated at 08 16 59AM   ,Florida,1,At Updated  Crash At Duval At Mathews Bridge West At St Johns River Left Lane Blocked  Last Updated At 08 16 59Am   ,"{'Mathews Bridge West', 'St Johns River'}"
2019-07-30 12:05:32,805am- crash wb on the mathews bridge    1 lane blocked causing heavy delays    hart bridge is your alternate route…  ,official,ActionTraffic,805am- Crash WB on the Mathews Bridge    1 lane blocked causing heavy delays    Hart Bridge is your alternate route…  ,Florida,1,At 805Am- Crash Westbound At The Mathews Bridge    1 Lane Blocked Causing Heavy Delays    Hart Bridge Is Your Alternate Route…  ,{'The Mathews Bridge'}
2019-07-30 12:04:13,updated  crash in duval on mathews bridge west at st johns river left lane blocked  last updated at 08 03 57am   ,official,fl511_northeast,Updated  Crash in Duval on Mathews Bridge west at St Johns River left lane blocked  Last updated at 08 03 57AM   ,Florida,1,At Updated  Crash At Duval At Mathews Bridge West At St Johns River Left Lane Blocked  Last Updated At 08 03 57Am   ,"{'Mathews Bridge West', 'St Johns River'}"
2019-07-30 12:02:23,new  crash in duval on mathews bridge west at st johns river left lane blocked  last updated at 08 01 33am  #fl511  ,official,fl511_northeast,New  Crash in Duval on Mathews Bridge west at St Johns River left lane blocked  Last updated at 08 01 33AM  #fl511  ,Florida,1,At New  Crash At Duval At Mathews Bridge West At St Johns River Left Lane Blocked  Last Updated At 08 01 33Am  #Fl511  ,"{'Mathews Bridge West', 'St Johns River', 'New  Crash At Duval'}"
2019-07-30 11:59:59,crews are responding to a traffic accident westbound on the matthews bridge from both directions because of heavy traffic    expect delays ,official,JFRDJAX,Crews are responding to a traffic accident westbound on the Matthews Bridge from both directions because of heavy traffic    expect delays ,Florida,1,At Crews Are Responding To A Traffic Accident Westbound At The Matthews Bridge From Both Directions Because Of Heavy Traffic    Expect Delays ,{'The Matthews Bridge'}
2019-07-30 11:53:06,updated  multi-vehicle crash in duval on i-95 south at exit 356 lem turner 2 right lanes blocked  content    ,official,fl511_northeast,Updated  Multi-vehicle crash in Duval on I-95 south at Exit 356 Lem Turner 2 right lanes blocked  Content    ,Florida,1,At Updated  Multi-Vehicle Crash At Duval At Interstate 95 South At Exit 356 Lem Turner 2 Right Lanes Blocked  Content    ,"{'Exit 356', 'Interstate 95 South'}"
2019-07-30 11:39:10,updated  crash in duval on i-95 south at exit 356 lem turner 2 right lanes blocked  content provided by waze     ,official,fl511_northeast,Updated  Crash in Duval on I-95 south at Exit 356 Lem Turner 2 right lanes blocked  Content provided by Waze     ,Florida,1,At Updated  Crash At Duval At Interstate 95 South At Exit 356 Lem Turner 2 Right Lanes Blocked  Content Provided By Waze     ,"{'Exit 356', 'Interstate 95 South'}"
